h,0.7500009536743164
r,0.8750090599060059
i,0.9375410079956055
s,1.0625178813934326
t,1.2500300407409668
o,1.3125638961791992
p,1.4375510215759277
h,1.5625789165496826
e,1.625046968460083
r,1.750053882598877
2,3.2501649856567383
